id,sourceKey,sourceOrder,sourceName,sourceTitle,level,word,displayWord,slug,homograph,sense,partOfSpeech,meaningTh,meaningThClean,pronunciationTh,pronunciationThClean,ipa,exampleEn,exampleTh,notes,status,createdAt,updatedAt
oxford-3000-american::agent::n::B1,oxford-3000-american::agent::n::B1,64,oxford-3000-american,The Oxford 3000™ (American English),B1,agent,agent,agent,,,n.,ต ั ว แท น,ตัวแทน,La เจ อ ะ น ถื,Laเจอะนถื,,,,,draft,2026-07-08T07:49:17.730+00:00,2026-07-08T08:29:23.094+00:00
oxford-3000-american::aggressive::adj::B2,oxford-3000-american::aggressive::adj::B2,65,oxford-3000-american,The Oxford 3000™ (American English),B2,aggressive,aggressive,aggressive,,,adj.,ก ้ า ว ร ้ า ว,ก้าวร้าว,เอ อ ะ indy a ฝี,เออะindyaฝี,,,,,draft,2026-07-08T07:49:17.733+00:00,2026-07-08T08:29:23.099+00:00
oxford-3000-american::ago::adv::A1,oxford-3000-american::ago::adv::A1,66,oxford-3000-american,The Oxford 3000™ (American English),A1,ago,ago,ago,,,adv.,ท ี ่ ผ่ า น ม า,ที่ผ่านมา,เอ อ ะ โก ้ ว,เออะโก้ว,,,,,draft,2026-07-08T07:49:17.736+00:00,2026-07-08T08:29:23.104+00:00
oxford-3000-american::agree::v::A1,oxford-3000-american::agree::v::A1,67,oxford-3000-american,The Oxford 3000™ (American English),A1,agree,agree,agree,,,v.,เห ็ น ด ้ ว ย,เห็นด้วย,เอ อ ะ ก ร ี ๊,เออะกรี๊,,,,,draft,2026-07-08T07:49:17.739+00:00,2026-07-08T08:29:23.107+00:00
oxford-3000-american::agreement::n::B1,oxford-3000-american::agreement::n::B1,68,oxford-3000-american,The Oxford 3000™ (American English),B1,agreement,agreement,agreement,,,n.,ข้ อ ต ก ล ง,ข้อตกลง,เอ อ ะ ก ร ี ๊ เห ม อ ะ น ถึ,เออะกรี๊เหมอะนถึ,,,,,draft,2026-07-08T07:49:17.743+00:00,2026-07-08T08:29:23.110+00:00
oxford-3000-american::ah::exclam::A2,oxford-3000-american::ah::exclam::A2,69,oxford-3000-american,The Oxford 3000™ (American English),A2,ah,ah,ah,,,exclam.,อ า,อา,อ า,อา,,,,,draft,2026-07-08T07:49:17.746+00:00,2026-07-08T08:29:23.115+00:00
oxford-3000-american::ahead::adv::B1,oxford-3000-american::ahead::adv::B1,70,oxford-3000-american,The Oxford 3000™ (American English),B1,ahead,ahead,ahead,,,adv.,ข้ า ง ห น ้ า,ข้างหน้า,เอ อ ะ เฮ ้ ะ ด ี,เออะเฮ้ะดี,,,,,draft,2026-07-08T07:49:17.749+00:00,2026-07-08T08:29:23.119+00:00
oxford-3000-american::aid::n::B2,oxford-3000-american::aid::n::B2,71,oxford-3000-american,The Oxford 3000™ (American English),B2,aid,aid,aid,,,n.,ค ว า ม ช่ ว ย เห ล ื อ,ความช่วยเหลือ,เอ ด ี,เอดี,,,,,draft,2026-07-08T07:49:17.752+00:00,2026-07-08T08:29:23.123+00:00
oxford-3000-american::aid::v::B2,oxford-3000-american::aid::v::B2,71,oxford-3000-american,The Oxford 3000™ (American English),B2,aid,aid,aid,,,v.,ค ว า ม ช่ ว ย เห ล ื อ,ความช่วยเหลือ,เอ ด ี,เอดี,,,,,draft,2026-07-08T07:49:17.755+00:00,2026-07-08T08:29:23.123+00:00
oxford-3000-american::aim::v::B1,oxford-3000-american::aim::v::B1,72,oxford-3000-american,The Oxford 3000™ (American English),B1,aim,aim,aim,,,v.,จ ุ ด ม ุ ่ ง ห ม า ย,จุดมุ่งหมาย,เอ ม,เอม,,,,,draft,2026-07-08T07:49:17.757+00:00,2026-07-08T08:29:23.125+00:00
oxford-3000-american::aim::n::B1,oxford-3000-american::aim::n::B1,72,oxford-3000-american,The Oxford 3000™ (American English),B1,aim,aim,aim,,,n.,จ ุ ด ม ุ ่ ง ห ม า ย,จุดมุ่งหมาย,เอ ม,เอม,,,,,draft,2026-07-08T07:49:17.760+00:00,2026-07-08T08:29:23.125+00:00
oxford-3000-american::air::n::A1,oxford-3000-american::air::n::A1,73,oxford-3000-american,The Oxford 3000™ (American English),A1,air,air,air,,,n.,อ า ก า ศ,อากาศ,แอ ๊ ร,แอ๊ร,,,,,draft,2026-07-08T07:49:17.763+00:00,2026-07-08T08:29:23.129+00:00
oxford-3000-american::aircraft::n::B2,oxford-3000-american::aircraft::n::B2,74,oxford-3000-american,The Oxford 3000™ (American English),B2,aircraft,aircraft,aircraft,,,n.,อ า ก า ศ ย า น,อากาศยาน,แอ ๊ (ร ) แค ร ฝี ถึ,แอ๊(ร)แครฝีถึ,,,,,draft,2026-07-08T07:49:17.766+00:00,2026-07-08T08:29:23.135+00:00
oxford-3000-american::airline::n::A2,oxford-3000-american::airline::n::A2,75,oxford-3000-american,The Oxford 3000™ (American English),A2,airline,airline,airline,,,n.,ส า ย ก า ร บ ิ น,สายการบิน,แอ ๊ (ร) ล า ย น,แอ๊(ร)ลายน,,,,,draft,2026-07-08T07:49:17.768+00:00,2026-07-08T08:29:23.138+00:00
oxford-3000-american::airport::n::A1,oxford-3000-american::airport::n::A1,76,oxford-3000-american,The Oxford 3000™ (American English),A1,airport,airport,airport,,,n.,ส น า ม บ ิ น,สนามบิน,แอ ๊ ร พ อ ร ถึ,แอ๊รพอรถึ,,,,,draft,2026-07-08T07:49:17.771+00:00,2026-07-08T08:29:23.141+00:00
oxford-3000-american::alarm::n::B1,oxford-3000-american::alarm::n::B1,77,oxford-3000-american,The Oxford 3000™ (American English),B1,alarm,alarm,alarm,,,n.,เต ื อ น,เตือน,เอ อ ะ ล ้ า (ร ) ม,เออะล้า(ร)ม,,,,,draft,2026-07-08T07:49:17.775+00:00,2026-07-08T08:29:23.143+00:00
oxford-3000-american::alarm::v::B2,oxford-3000-american::alarm::v::B2,77,oxford-3000-american,The Oxford 3000™ (American English),B2,alarm,alarm,alarm,,,v.,เต ื อ น,เตือน,เอ อ ะ ล ้ า (ร ) ม,เออะล้า(ร)ม,,,,,draft,2026-07-08T07:49:17.778+00:00,2026-07-08T08:29:23.143+00:00
oxford-3000-american::album::n::B1,oxford-3000-american::album::n::B1,78,oxford-3000-american,The Oxford 3000™ (American English),B1,album,album,album,,,n.,อ ั ล บ ั ้ ม,อัลบั้ม,ud a เบ อ ะ ม,udaเบอะม,,,,,draft,2026-07-08T07:49:17.781+00:00,2026-07-08T08:29:23.146+00:00
oxford-3000-american::alcohol::n::B1,oxford-3000-american::alcohol::n::B1,79,oxford-3000-american,The Oxford 3000™ (American English),B1,alcohol,alcohol,alcohol,,,n.,แอ ล ก อ ฮ อ ล ์,แอลกอฮอล์,แอ ๊ ล เข อ ะ ฮา ล,แอ๊ลเขอะฮาล,,,,,draft,2026-07-08T07:49:17.784+00:00,2026-07-08T08:29:23.151+00:00
oxford-3000-american::alcoholic::adj::B1,oxford-3000-american::alcoholic::adj::B1,80,oxford-3000-american,The Oxford 3000™ (American English),B1,alcoholic,alcoholic,alcoholic,,,adj.,ต ิ ด แอ ล ก อ ฮ อ ล ์,ติดแอลกอฮอล์,แอ ล เข อ ะ ฮ้า ห ล ี ขึ,แอลเขอะฮ้าหลีขึ,,,,,draft,2026-07-08T07:49:17.787+00:00,2026-07-08T08:29:23.156+00:00
oxford-3000-american::alive::adj::A2,oxford-3000-american::alive::adj::A2,81,oxford-3000-american,The Oxford 3000™ (American English),A2,alive,alive,alive,,,adj.,ม ี ชี ว ิ ต อ ย ู ่,มีชีวิตอยู่,เอ อ ะ ล ้ า ย ฝี,เออะล้ายฝี,,,,,draft,2026-07-08T07:49:17.790+00:00,2026-07-08T08:29:23.159+00:00
oxford-3000-american::all::det::A1,oxford-3000-american::all::det::A1,82,oxford-3000-american,The Oxford 3000™ (American English),A1,all,all,all,,,det.,ท ั ้ ง ห ม ด,ทั้งหมด,อ ้ อ ล,อ้อล,,,,,draft,2026-07-08T07:49:17.793+00:00,2026-07-08T08:29:23.163+00:00
oxford-3000-american::all::pron::A1,oxford-3000-american::all::pron::A1,82,oxford-3000-american,The Oxford 3000™ (American English),A1,all,all,all,,,pron.,ท ั ้ ง ห ม ด,ทั้งหมด,อ ้ อ ล,อ้อล,,,,,draft,2026-07-08T07:49:17.796+00:00,2026-07-08T08:29:23.163+00:00
oxford-3000-american::all::adv::A2,oxford-3000-american::all::adv::A2,82,oxford-3000-american,The Oxford 3000™ (American English),A2,all,all,all,,,adv.,ท ั ้ ง ห ม ด,ทั้งหมด,อ ้ อ ล,อ้อล,,,,,draft,2026-07-08T07:49:17.799+00:00,2026-07-08T08:29:23.163+00:00
oxford-3000-american::all-right::adj-adv::A2,oxford-3000-american::all-right::adj-adv::A2,83,oxford-3000-american,The Oxford 3000™ (American English),A2,all right,all right,all-right,,,adj./adv.,เอ า ล ่ ะ,เอาล่ะ,อ อ ล,ออล,,,,,draft,2026-07-08T07:49:17.802+00:00,2026-07-08T08:29:23.180+00:00
oxford-3000-american::allow::v::A2,oxford-3000-american::allow::v::A2,84,oxford-3000-american,The Oxford 3000™ (American English),A2,allow,allow,allow,,,v.,อ น ุ ญา ต,อนุญาต,เอ อ ะ ล ้ า ว,เออะล้าว,,,,,draft,2026-07-08T07:49:17.805+00:00,2026-07-08T08:29:23.192+00:00
oxford-3000-american::almost::adv::A2,oxford-3000-american::almost::adv::A2,85,oxford-3000-american,The Oxford 3000™ (American English),A2,almost,almost,almost,,,adv.,เก ื อ บ,เกือบ,aaa โม ว ส ี ถึ,aaaโมวสีถึ,,,,,draft,2026-07-08T07:49:17.808+00:00,2026-07-08T08:29:23.199+00:00
oxford-3000-american::alone::adj-adv::A2,oxford-3000-american::alone::adj-adv::A2,86,oxford-3000-american,The Oxford 3000™ (American English),A2,alone,alone,alone,,,adj./adv.,ต า ม ล ํ า พ ั ง,ตามลําพัง,เอ อ ะ โล ้ ว น,เออะโล้วน,,,,,draft,2026-07-08T07:49:17.811+00:00,2026-07-08T08:29:23.208+00:00
oxford-3000-american::along::prep::A2,oxford-3000-american::along::prep::A2,87,oxford-3000-american,The Oxford 3000™ (American English),A2,along,along,along,,,prep.,ต า ม,ตาม,เอ อ ะ ล ้ อ ง,เออะล้อง,,,,,draft,2026-07-08T07:49:17.814+00:00,2026-07-08T08:29:23.216+00:00
oxford-3000-american::along::adv::A2,oxford-3000-american::along::adv::A2,87,oxford-3000-american,The Oxford 3000™ (American English),A2,along,along,along,,,adv.,ต า ม,ตาม,เอ อ ะ ล ้ อ ง,เออะล้อง,,,,,draft,2026-07-08T07:49:17.817+00:00,2026-07-08T08:29:23.216+00:00
oxford-3000-american::already::adv::A2,oxford-3000-american::already::adv::A2,88,oxford-3000-american,The Oxford 3000™ (American English),A2,already,already,already,,,adv.,เร ี ย บ ร ้ อ ย แล ้ ว,เรียบร้อยแล้ว,da aise ด ี ่,daaiseดี่,,,,,draft,2026-07-08T07:49:17.820+00:00,2026-07-08T08:29:23.229+00:00
oxford-3000-american::also::adv::A1,oxford-3000-american::also::adv::A1,89,oxford-3000-american,The Oxford 3000™ (American English),A1,also,also,also,,,adv.,อ ี ก ด ้ ว ย,อีกด้วย,aa ล โส ่ ว,aaลโส่ว,,,,,draft,2026-07-08T07:49:17.822+00:00,2026-07-08T08:29:23.235+00:00
oxford-3000-american::alter::v::B2,oxford-3000-american::alter::v::B2,90,oxford-3000-american,The Oxford 3000™ (American English),B2,alter,alter,alter,,,v.,เป ล ี ่ ย น แป ล ง,เปลี่ยนแปลง,อ ๊ อ ล เถ ่ อ ร,อ๊อลเถ่อร,,,,,draft,2026-07-08T07:49:17.825+00:00,2026-07-08T08:29:23.240+00:00
oxford-3000-american::alternative::n::A2,oxford-3000-american::alternative::n::A2,91,oxford-3000-american,The Oxford 3000™ (American English),A2,alternative,alternative,alternative,,,n.,ท า ง เล ื อ ก,ทางเลือก,da ล เท ้ อ ร เห น อ ะ a ฝี,daลเท้อรเหนอะaฝี,,,,,draft,2026-07-08T07:49:17.827+00:00,2026-07-08T08:29:23.247+00:00
oxford-3000-american::alternative::adj::B1,oxford-3000-american::alternative::adj::B1,91,oxford-3000-american,The Oxford 3000™ (American English),B1,alternative,alternative,alternative,,,adj.,ท า ง เล ื อ ก,ทางเลือก,da ล เท ้ อ ร เห น อ ะ a ฝี,daลเท้อรเหนอะaฝี,,,,,draft,2026-07-08T07:49:17.830+00:00,2026-07-08T08:29:23.247+00:00
oxford-3000-american::although::conj::A2,oxford-3000-american::although::conj::A2,92,oxford-3000-american,The Oxford 3000™ (American English),A2,although,although,although,,,conj.,แม ้ ว ่ า,แม้ว่า,อ อ ล โต ้ ว,ออลโต้ว,,,,,draft,2026-07-08T07:49:17.833+00:00,2026-07-08T08:29:23.251+00:00
oxford-3000-american::always::adv::A1,oxford-3000-american::always::adv::A1,93,oxford-3000-american,The Oxford 3000™ (American English),A1,always,always,always,,,adv.,เส ม อ,เสมอ,อ ้ อ ล เว ส ี,อ้อลเวสี,,,,,draft,2026-07-08T07:49:17.836+00:00,2026-07-08T08:29:23.255+00:00
oxford-3000-american::amazed::adj::B1,oxford-3000-american::amazed::adj::B1,94,oxford-3000-american,The Oxford 3000™ (American English),B1,amazed,amazed,amazed,,,adj.,ป ร ะ ห ล า ด ใจ,ประหลาดใจ,เอ อ ะ i a ดี,เออะiaดี,,,,,draft,2026-07-08T07:49:17.839+00:00,2026-07-08T08:29:23.261+00:00
oxford-3000-american::amazing::adj::A1,oxford-3000-american::amazing::adj::A1,95,oxford-3000-american,The Oxford 3000™ (American English),A1,amazing,amazing,amazing,,,adj.,อ ั ศ จ ร ร ย ์,อัศจรรย์,เอ อ ะ เม ้ ส ิ ่ ง,เออะเม้สิ่ง,,,,,draft,2026-07-08T07:49:17.842+00:00,2026-07-08T08:29:23.269+00:00
oxford-3000-american::ambition::n::B1,oxford-3000-american::ambition::n::B1,96,oxford-3000-american,The Oxford 3000™ (American English),B1,ambition,ambition,ambition,,,n.,ค ว า ม ท ะ เย อ ท ะ ย า น,ความทะเยอทะยาน,ud ม บ ิ ้ เฉ อ ะ น,udมบิ้เฉอะน,,,,,draft,2026-07-08T07:49:17.845+00:00,2026-07-08T08:29:23.274+00:00
oxford-3000-american::among::prep::A2,oxford-3000-american::among::prep::A2,97,oxford-3000-american,The Oxford 3000™ (American English),A2,among,among,among,,,prep.,ท ่ า ม ก ล า ง,ท่ามกลาง,เอ อ ะ ม ะ ง,เออะมะง,,,,,draft,2026-07-08T07:49:17.848+00:00,2026-07-08T08:29:23.278+00:00
oxford-3000-american::amount::n::A2,oxford-3000-american::amount::n::A2,98,oxford-3000-american,The Oxford 3000™ (American English),A2,amount,amount,amount,,,n.,จ ํ า น ว น,จํานวน,เอ อ ะ ม ้ า ว น ถึ,เออะม้าวนถึ,,,,,draft,2026-07-08T07:49:17.851+00:00,2026-07-08T08:29:23.284+00:00
oxford-3000-american::amount::v::B2,oxford-3000-american::amount::v::B2,98,oxford-3000-american,The Oxford 3000™ (American English),B2,amount,amount,amount,,,v.,จ ํ า น ว น,จํานวน,เอ อ ะ ม ้ า ว น ถึ,เออะม้าวนถึ,,,,,draft,2026-07-08T07:49:17.853+00:00,2026-07-08T08:29:23.284+00:00
oxford-3000-american::analysis::n::B1,oxford-3000-american::analysis::n::B1,99,oxford-3000-american,The Oxford 3000™ (American English),B1,analysis,analysis,analysis,,,n.,ก า ร ว ิ เค ร า ะ ห ์,การวิเคราะห์,เอ อ ะ Wil เห ล อ ะ เส อ ะ a,เออะWilเหลอะเสอะa,,,,,draft,2026-07-08T07:49:17.856+00:00,2026-07-08T08:29:23.299+00:00
oxford-3000-american::analyze::v::A2,oxford-3000-american::analyze::v::A2,100,oxford-3000-american,The Oxford 3000™ (American English),A2,analyze,analyze,analyze,,,v.,ว ิ เค ร า ะ ห ์,วิเคราะห์,ua เห น อ ะ ห ล ่ า ย a,uaเหนอะหล่ายa,,,,,draft,2026-07-08T07:49:17.858+00:00,2026-07-08T08:29:23.289+00:00
oxford-3000-american::ancient::adj::A2,oxford-3000-american::ancient::adj::A2,101,oxford-3000-american,The Oxford 3000™ (American English),A2,ancient,ancient,ancient,,,adj.,โบ ร า ณ,โบราณ,เอ ๊ น เฉ อ ะ น ถึ,เอ๊นเฉอะนถึ,,,,,draft,2026-07-08T07:49:17.861+00:00,2026-07-08T08:29:23.305+00:00
oxford-3000-american::and::conj::A1,oxford-3000-american::and::conj::A1,102,oxford-3000-american,The Oxford 3000™ (American English),A1,and,and,and,,,conj.,แล ะ,และ,เอ อ ะ น ด ี,เออะนดี,,,,,draft,2026-07-08T07:49:17.865+00:00,2026-07-08T08:29:23.314+00:00
oxford-3000-american::anger::n::B2,oxford-3000-american::anger::n::B2,103,oxford-3000-american,The Oxford 3000™ (American English),B2,anger,anger,anger,,,n.,ค ว า ม โก ร ธ,ความโกรธ,แอ ๊ ง เก ่ อ ร,แอ๊งเก่อร,,,,,draft,2026-07-08T07:49:17.869+00:00,2026-07-08T08:29:23.318+00:00
oxford-3000-american::angle::n::B2,oxford-3000-american::angle::n::B2,104,oxford-3000-american,The Oxford 3000™ (American English),B2,angle,angle,angle,,,n.,ม ุ ม,มุม,แอ ๊ ง เก อ ะ ล,แอ๊งเกอะล,,,,,draft,2026-07-08T07:49:17.872+00:00,2026-07-08T08:29:23.326+00:00
oxford-3000-american::angry::adj::A1,oxford-3000-american::angry::adj::A1,105,oxford-3000-american,The Oxford 3000™ (American English),A1,angry,angry,angry,,,adj.,โก ร ธ,โกรธ,แอ ๊ ง กรี ่,แอ๊งกรี่,,,,,draft,2026-07-08T07:49:17.876+00:00,2026-07-08T08:29:23.332+00:00
